fight_id,event_id,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,event_name,event_date,fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d
5355,504,2739.0,2057.0,2057.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,1,3:43,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,10709,2057.0,0.0,18.0,14.0,12.0,8.0,1.0,1.0,1.0,0.0,2:20,Amanda,Lemos,162.56,115.0,165.1,Southpaw,1987-05-22,13.0,3.0,1.0
5354,504,,3797.0,,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,10708,,0.0,160.0,72.0,131.0,47.0,13.0,4.0,0.0,0.0,3:20,,,,,,,,,,
5354,504,,3797.0,,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,10707,3797.0,0.0,145.0,84.0,128.0,68.0,1.0,0.0,0.0,0.0,0:00,Ryan,Benoit,165.1,125.0,172.72,Orthodox,1989-08-25,10.0,8.0,0.0
5353,503,310.0,3367.0,310.0,5,T,Welterweight,M,KO/TKO,Punch to Head At Distance,5,4:10,UFC 245: Usman vs. Covington,2019-12-14,10706,310.0,2.0,360.0,175.0,360.0,175.0,0.0,0.0,0.0,0.0,0:11,Kamaru,Usman,182.88,170.0,193.04,Switch,1987-05-11,20.0,3.0,0.0
5353,503,310.0,3367.0,310.0,5,T,Welterweight,M,KO/TKO,Punch to Head At Distance,5,4:10,UFC 245: Usman vs. Covington,2019-12-14,10705,3367.0,0.0,395.0,143.0,395.0,143.0,0.0,0.0,0.0,0.0,0:00,Colby,Covington,180.34,170.0,182.88,Orthodox,1988-02-22,17.0,3.0,0.0
5352,503,2532.0,227.0,227.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00,UFC 245: Usman vs. Covington,2019-12-14,10704,2532.0,0.0,304.0,135.0,303.0,134.0,0.0,0.0,0.0,0.0,0:02,Max,Holloway,180.34,145.0,175.26,Orthodox,1991-12-04,25.0,7.0,0.0
5352,503,2532.0,227.0,227.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00,UFC 245: Usman vs. Covington,2019-12-14,10703,227.0,0.0,303.0,157.0,303.0,157.0,4.0,0.0,0.0,0.0,0:45,Alexander,Volkanovski,167.64,145.0,180.34,Orthodox,1988-09-29,26.0,2.0,0.0
5351,503,1440.0,3262.0,1440.0,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00,UFC 245: Usman vs. Covington,2019-12-14,10702,1440.0,0.0,337.0,199.0,184.0,79.0,11.0,8.0,2.0,0.0,18:30,Amanda,Nunes,172.72,135.0,175.26,Orthodox,1988-05-30,23.0,5.0,0.0
5351,503,1440.0,3262.0,1440.0,5,T,Women's Bantamweight,F,Decision,Unanimous,5,5:00,UFC 245: Usman vs. Covington,2019-12-14,10701,3262.0,0.0,175.0,126.0,73.0,40.0,0.0,0.0,1.0,0.0,1:39,Germaine,de Randamie,175.26,135.0,180.34,Orthodox,1984-04-24,10.0,4.0,0.0
5350,503,1620.0,4050.0,1620.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10700,1620.0,0.0,137.0,59.0,137.0,59.0,2.0,1.0,0.0,0.0,0:21,Marlon,Moraes,167.64,135.0,170.18,Orthodox,1988-04-26,23.0,10.0,1.0
5350,503,1620.0,4050.0,1620.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10699,4050.0,0.0,152.0,63.0,147.0,58.0,0.0,0.0,0.0,0.0,0:00,Jose,Aldo,170.18,135.0,177.8,Orthodox,1986-09-09,31.0,8.0,0.0
5349,503,68.0,3041.0,68.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,3,0:43,UFC 245: Usman vs. Covington,2019-12-14,10698,68.0,3.0,116.0,62.0,108.0,54.0,2.0,2.0,0.0,0.0,1:26,Petr,Yan,170.18,135.0,170.18,Switch,1993-02-11,16.0,5.0,0.0
5349,503,68.0,3041.0,68.0,3,F,Bantamweight,M,KO/TKO,Kick to Head At Distance,3,0:43,UFC 245: Usman vs. Covington,2019-12-14,10697,3041.0,0.0,86.0,28.0,76.0,18.0,3.0,0.0,0.0,0.0,0:16,Urijah,Faber,167.64,135.0,170.18,Orthodox,1979-05-14,35.0,11.0,0.0
5348,503,1503.0,1240.0,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:30,UFC 245: Usman vs. Covington,2019-12-14,10696,1503.0,1.0,23.0,15.0,23.0,15.0,0.0,0.0,0.0,0.0,0:02,Geoff,Neal,180.34,170.0,190.5,Southpaw,1990-08-28,15.0,5.0,0.0
5348,503,1503.0,1240.0,1503.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,1:30,UFC 245: Usman vs. Covington,2019-12-14,10695,1240.0,0.0,10.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0:00,Mike,Perry,177.8,170.0,180.34,Orthodox,1991-09-15,14.0,8.0,0.0
5347,503,246.0,4053.0,4053.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:51,UFC 245: Usman vs. Covington,2019-12-14,10694,246.0,0.0,76.0,20.0,76.0,20.0,0.0,0.0,0.0,0.0,0:00,Ketlen,Vieira,172.72,135.0,172.72,Orthodox,1991-08-26,14.0,3.0,0.0
5347,503,246.0,4053.0,4053.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:51,UFC 245: Usman vs. Covington,2019-12-14,10693,4053.0,1.0,71.0,26.0,71.0,26.0,0.0,0.0,0.0,0.0,0:02,Irene,Aldana,175.26,135.0,172.72,Orthodox,1988-03-26,14.0,7.0,0.0
5346,503,2600.0,4074.0,4074.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10692,2600.0,0.0,121.0,70.0,103.0,53.0,10.0,3.0,0.0,0.0,2:30,Ian,Heinisch,180.34,185.0,182.88,Orthodox,1988-08-05,14.0,5.0,0.0
5346,503,2600.0,4074.0,4074.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10691,4074.0,0.0,180.0,69.0,166.0,55.0,4.0,2.0,0.0,0.0,1:33,Omari,Akhmedov,182.88,185.0,185.42,Orthodox,1987-10-12,21.0,6.0,1.0
5345,503,3661.0,803.0,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,4:55,UFC 245: Usman vs. Covington,2019-12-14,10690,3661.0,0.0,59.0,40.0,47.0,30.0,3.0,2.0,0.0,0.0,7:33,Matt,Brown,182.88,170.0,190.5,Orthodox,1981-01-10,26.0,19.0,0.0
5345,503,3661.0,803.0,3661.0,3,F,Welterweight,M,KO/TKO,Punches to Head From Guard,2,4:55,UFC 245: Usman vs. Covington,2019-12-14,10689,803.0,0.0,49.0,38.0,23.0,12.0,0.0,0.0,4.0,0.0,0:10,Ben,Saunders,187.96,170.0,195.58,Orthodox,1983-04-13,22.0,13.0,2.0
5344,503,2511.0,416.0,2511.0,3,F,Featherweight,M,KO/TKO,Elbows to Head From Mount,1,4:34,UFC 245: Usman vs. Covington,2019-12-14,10688,2511.0,0.0,70.0,37.0,36.0,20.0,3.0,1.0,2.0,0.0,3:14,Chase,Hooper,185.42,155.0,187.96,Southpaw,1999-09-13,12.0,3.0,1.0
5344,503,2511.0,416.0,2511.0,3,F,Featherweight,M,KO/TKO,Elbows to Head From Mount,1,4:34,UFC 245: Usman vs. Covington,2019-12-14,10687,416.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0:40,Daniel,Teymur,165.1,145.0,175.26,Orthodox,1988-02-03,7.0,4.0,0.0
5343,503,1603.0,2283.0,1603.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10686,1603.0,0.0,276.0,91.0,276.0,91.0,0.0,0.0,0.0,0.0,0:00,Brandon,Moreno,170.18,125.0,177.8,Orthodox,1993-12-07,21.0,7.0,2.0
5343,503,1603.0,2283.0,1603.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10685,2283.0,0.0,231.0,82.0,231.0,82.0,0.0,0.0,0.0,0.0,0:00,Kai,Kara-France,162.56,125.0,175.26,Orthodox,1993-03-26,24.0,11.0,0.0
5342,503,3043.0,3950.0,3043.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10684,3043.0,0.0,198.0,100.0,196.0,98.0,1.0,0.0,0.0,0.0,0:13,Jessica,Eye,167.64,125.0,167.64,Orthodox,1986-07-27,15.0,11.0,0.0
5342,503,3043.0,3950.0,3043.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,UFC 245: Usman vs. Covington,2019-12-14,10683,3950.0,0.0,135.0,69.0,122.0,56.0,7.0,2.0,0.0,0.0,1:43,Viviane,Araujo,162.56,125.0,172.72,Orthodox,1986-11-21,11.0,5.0,0.0
5341,503,599.0,1205.0,599.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:17,UFC 245: Usman vs. Covington,2019-12-14,10682,599.0,2.0,46.0,26.0,44.0,26.0,1.0,1.0,0.0,0.0,1:14,Punahele,Soriano,180.34,185.0,182.88,Southpaw,1992-11-22,9.0,3.0,0.0
5341,503,599.0,1205.0,599.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,1,3:17,UFC 245: Usman vs. Covington,2019-12-14,10681,1205.0,0.0,20.0,11.0,17.0,8.0,0.0,0.0,0.0,1.0,0:18,Oskar,Piechota,182.88,185.0,193.04,Southpaw,1990-01-24,11.0,3.0,1.0
5340,502,1361.0,926.0,926.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,5,4:56,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10680,1361.0,0.0,135.0,101.0,105.0,74.0,10.0,2.0,0.0,0.0,8:21,Alistair,Overeem,193.04,265.0,203.2,Orthodox,1980-05-17,47.0,19.0,0.0
5340,502,1361.0,926.0,926.0,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,5,4:56,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10679,926.0,1.0,229.0,109.0,209.0,89.0,0.0,0.0,0.0,0.0,0:06,Jairzinho,Rozenstruik,187.96,242.0,198.12,Orthodox,1988-03-17,13.0,5.0,0.0
5339,502,509.0,937.0,937.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,4:57,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10678,509.0,0.0,87.0,63.0,77.0,53.0,1.0,0.0,0.0,0.0,0:03,Stefan,Struve,210.82,265.0,213.36,Orthodox,1988-02-18,33.0,13.0,0.0
5339,502,509.0,937.0,937.0,3,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,2,4:57,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10677,937.0,1.0,114.0,71.0,101.0,58.0,1.0,0.0,0.0,0.0,4:38,Ben,Rothwell,193.04,265.0,198.12,Orthodox,1981-10-17,39.0,14.0,0.0
5338,502,2134.0,828.0,2134.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,0:33,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10676,2134.0,1.0,137.0,85.0,85.0,47.0,3.0,2.0,0.0,0.0,4:07,Aspen,Ladd,167.64,135.0,167.64,Orthodox,1995-03-01,9.0,3.0,0.0
5338,502,2134.0,828.0,2134.0,3,F,Women's Bantamweight,F,KO/TKO,Punches to Head From Back Control,3,0:33,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10675,828.0,0.0,129.0,92.0,81.0,47.0,0.0,0.0,0.0,1.0,3:52,Yana,Santos,167.64,135.0,172.72,Orthodox,1989-11-11,14.0,8.0,0.0
5337,502,2961.0,666.0,2961.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10674,2961.0,0.0,212.0,100.0,202.0,90.0,1.0,1.0,0.0,0.0,0:11,Rob,Font,172.72,135.0,180.34,Orthodox,1987-06-25,20.0,7.0,0.0
5337,502,2961.0,666.0,2961.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10673,666.0,0.0,161.0,65.0,154.0,59.0,16.0,6.0,0.0,0.0,3:18,Ricky,Simon,167.64,135.0,175.26,Orthodox,1992-08-31,20.0,4.0,0.0
5336,502,4004.0,1752.0,1752.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10672,4004.0,0.0,26.0,13.0,26.0,13.0,0.0,0.0,0.0,0.0,0:00,Thiago,Alves,175.26,170.0,177.8,Orthodox,1983-10-03,23.0,15.0,0.0
5336,502,4004.0,1752.0,1752.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10671,1752.0,1.0,42.0,24.0,41.0,23.0,3.0,0.0,1.0,0.0,0:42,Tim,Means,187.96,170.0,190.5,Orthodox,1984-02-20,33.0,15.0,1.0
5335,502,1139.0,2233.0,1139.0,3,F,Featherweight,M,Submission,Triangle Choke On Ground,2,3:18,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10670,1139.0,0.0,165.0,139.0,86.0,74.0,1.0,1.0,5.0,0.0,7:25,Billy,Quarantillo,177.8,145.0,177.8,Orthodox,1988-12-08,18.0,5.0,0.0
5335,502,1139.0,2233.0,1139.0,3,F,Featherweight,M,Submission,Triangle Choke On Ground,2,3:18,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10669,2233.0,0.0,9.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0:13,Jacob,Kilburn,175.26,145.0,182.88,Orthodox,1995-06-28,8.0,4.0,0.0
5334,502,1662.0,799.0,1662.0,3,F,Featherweight,M,Submission,Twister From Back Control,1,4:20,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10668,1662.0,0.0,28.0,24.0,7.0,6.0,1.0,1.0,1.0,0.0,4:00,Bryce,Mitchell,177.8,145.0,177.8,Southpaw,1994-10-04,16.0,2.0,0.0
5334,502,1662.0,799.0,1662.0,3,F,Featherweight,M,Submission,Twister From Back Control,1,4:20,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10667,799.0,0.0,9.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0:00,Matt,Sayles,170.18,155.0,172.72,Orthodox,1994-02-21,8.0,4.0,0.0
5333,502,611.0,116.0,611.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10666,611.0,0.0,217.0,177.0,70.0,56.0,5.0,4.0,0.0,0.0,12:29,Joe,Solecki,175.26,155.0,177.8,Orthodox,1993-08-27,13.0,3.0,0.0
5333,502,611.0,116.0,611.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10665,116.0,0.0,33.0,20.0,22.0,10.0,0.0,0.0,0.0,1.0,0:06,Matt,Wiman,177.8,155.0,172.72,Orthodox,1983-09-19,16.0,10.0,0.0
5332,502,2410.0,1842.0,2410.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10664,2410.0,0.0,35.0,20.0,20.0,7.0,4.0,3.0,3.0,0.0,3:42,Virna,Jandiroba,160.02,115.0,162.56,Orthodox,1988-05-30,19.0,3.0,0.0
5332,502,2410.0,1842.0,2410.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,2,1:16,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10663,1842.0,0.0,39.0,17.0,30.0,9.0,0.0,0.0,0.0,0.0,0:30,Mallory,Martin,162.56,115.0,160.02,Orthodox,1994-01-29,7.0,5.0,0.0
5331,502,1564.0,633.0,1564.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,4:09,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10662,1564.0,1.0,183.0,91.0,183.0,91.0,1.0,1.0,1.0,0.0,0:07,Makhmud,Muradov,187.96,185.0,190.5,Orthodox,1990-02-08,26.0,8.0,0.0
5331,502,1564.0,633.0,1564.0,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,4:09,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,10661,633.0,0.0,96.0,39.0,96.0,39.0,1.0,0.0,0.0,0.0,0:06,Trevor,Smith,190.5,185.0,190.5,Orthodox,1981-01-05,15.0,10.0,0.0
5330,501,3762.0,587.0,3762.0,5,F,Light Heavyweight,M,Decision,Split,5,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10660,3762.0,0.0,205.0,105.0,170.0,71.0,0.0,0.0,0.0,0.0,0:04,Jan,Blachowicz,187.96,205.0,198.12,Orthodox,1983-02-24,29.0,10.0,1.0
5330,501,3762.0,587.0,3762.0,5,F,Light Heavyweight,M,Decision,Split,5,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10659,587.0,0.0,88.0,56.0,48.0,20.0,5.0,0.0,0.0,0.0,8:25,Jacare,Souza,185.42,185.0,182.88,Orthodox,1979-12-07,26.0,10.0,0.0
5329,501,1401.0,2773.0,1401.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:26,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10658,1401.0,1.0,16.0,10.0,16.0,10.0,1.0,0.0,0.0,0.0,0:02,Charles,Oliveira,177.8,155.0,187.96,Orthodox,1989-10-17,34.0,9.0,0.0
5329,501,1401.0,2773.0,1401.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:26,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10657,2773.0,0.0,18.0,7.0,18.0,7.0,0.0,0.0,0.0,0.0,0:05,Jared,Gordon,175.26,155.0,172.72,Orthodox,1988-09-06,19.0,6.0,0.0
5328,501,3933.0,1570.0,1570.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10656,3933.0,0.0,67.0,47.0,47.0,29.0,1.0,1.0,0.0,1.0,5:03,Antonio,Arroyo,190.5,185.0,185.42,Orthodox,1989-07-01,9.0,5.0,0.0
5328,501,3933.0,1570.0,1570.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10655,1570.0,0.0,128.0,85.0,42.0,22.0,7.0,3.0,2.0,0.0,5:21,Andre,Muniz,185.42,185.0,198.12,Southpaw,1990-02-17,23.0,6.0,0.0
5327,501,1246.0,334.0,334.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10654,1246.0,0.0,103.0,56.0,96.0,49.0,1.0,0.0,0.0,0.0,1:21,Markus,Perez,185.42,185.0,185.42,Orthodox,1988-06-22,12.0,5.0,0.0
5327,501,1246.0,334.0,334.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10653,334.0,0.0,132.0,59.0,120.0,48.0,9.0,2.0,0.0,0.0,6:41,Wellington,Turman,182.88,170.0,182.88,Orthodox,1996-07-22,18.0,7.0,0.0
5326,501,1621.0,2168.0,2168.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,4:19,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10652,1621.0,0.0,100.0,42.0,99.0,41.0,4.0,1.0,0.0,0.0,2:17,Sergio,Moraes,182.88,170.0,182.88,Orthodox,1982-07-23,14.0,6.0,1.0
5326,501,1621.0,2168.0,2168.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,4:19,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10651,2168.0,3.0,200.0,125.0,174.0,102.0,0.0,0.0,0.0,1.0,2:11,James,Krause,187.96,170.0,185.42,Orthodox,1986-06-04,28.0,9.0,0.0
5325,501,1108.0,2878.0,1108.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10650,1108.0,0.0,36.0,12.0,34.0,10.0,3.0,2.0,1.0,0.0,1:06,Ricardo,Ramos,175.26,145.0,182.88,Orthodox,1995-08-01,16.0,5.0,0.0
5325,501,1108.0,2878.0,1108.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10649,2878.0,0.0,16.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0:03,Eduardo,Garagorri,175.26,145.0,177.8,Orthodox,1989-05-28,13.0,2.0,0.0
5324,501,358.0,2728.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10648,358.0,0.0,127.0,36.0,122.0,31.0,2.0,1.0,1.0,0.0,1:04,Francisco,Trinaldo,175.26,170.0,177.8,Southpaw,1978-08-24,28.0,9.0,0.0
5324,501,358.0,2728.0,358.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10647,2728.0,0.0,135.0,67.0,115.0,50.0,2.0,2.0,0.0,0.0,3:43,Bobby,Green,177.8,155.0,180.34,Orthodox,1986-09-09,30.0,14.0,1.0
5323,501,4001.0,3654.0,3654.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,1:22,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10646,4001.0,0.0,18.0,8.0,11.0,3.0,3.0,3.0,2.0,0.0,4:18,Warlley,Alves,180.34,170.0,182.88,Orthodox,1991-01-04,15.0,6.0,0.0
5323,501,4001.0,3654.0,3654.0,3,F,Welterweight,M,Submission,Triangle Choke From Bottom Guard,2,1:22,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10645,3654.0,0.0,38.0,24.0,30.0,16.0,1.0,1.0,1.0,1.0,1:12,Randy,Brown,190.5,170.0,198.12,Orthodox,1990-07-08,17.0,5.0,0.0
5322,501,672.0,3868.0,672.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10644,672.0,0.0,190.0,100.0,163.0,74.0,0.0,0.0,0.0,0.0,0:28,Douglas,Silva de Andrade,170.18,135.0,172.72,Orthodox,1985-06-22,29.0,5.0,0.0
5322,501,672.0,3868.0,672.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10643,3868.0,0.0,241.0,140.0,158.0,58.0,9.0,2.0,0.0,0.0,3:20,Renan,Barao,167.64,145.0,177.8,Orthodox,1987-01-31,34.0,9.0,0.0
5321,501,2004.0,3264.0,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10642,2004.0,1.0,224.0,175.0,63.0,31.0,0.0,0.0,1.0,1.0,8:48,Ariane,Lipski,167.64,125.0,170.18,Orthodox,1994-01-26,16.0,8.0,0.0
5321,501,2004.0,3264.0,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10641,3264.0,0.0,128.0,90.0,42.0,15.0,3.0,2.0,1.0,0.0,4:39,Isabela,de Padua,160.02,125.0,162.56,Orthodox,1991-09-04,5.0,2.0,0.0
5320,501,1729.0,3389.0,3389.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10640,1729.0,0.0,161.0,76.0,125.0,40.0,0.0,0.0,0.0,0.0,0:02,Vanessa,Melo,165.1,135.0,165.1,Orthodox,1988-03-27,11.0,8.0,0.0
5320,501,1729.0,3389.0,3389.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,10639,3389.0,0.0,224.0,155.0,140.0,79.0,9.0,2.0,0.0,0.0,8:47,Tracy,Cortez,165.1,125.0,165.1,Orthodox,1993-12-10,11.0,1.0,0.0
5319,500,1908.0,2272.0,1908.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10638,1908.0,0.0,255.0,100.0,250.0,96.0,4.0,1.0,0.0,0.0,0:52,Zabit,Magomedsharipov,185.42,145.0,185.42,Orthodox,1991-03-01,18.0,1.0,0.0
5319,500,1908.0,2272.0,1908.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10637,2272.0,0.0,260.0,127.0,213.0,80.0,0.0,0.0,0.0,0.0,0:00,Calvin,Kattar,180.34,145.0,182.88,Orthodox,1988-03-26,23.0,7.0,0.0
5318,500,225.0,2643.0,225.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10636,225.0,0.0,152.0,86.0,152.0,86.0,0.0,0.0,0.0,0.0,0:00,Alexander,Volkov,200.66,250.0,203.2,Orthodox,1988-10-24,37.0,10.0,0.0
5318,500,225.0,2643.0,225.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10635,2643.0,0.0,140.0,51.0,135.0,46.0,2.0,0.0,0.0,0.0,0:00,Greg,Hardy,195.58,265.0,203.2,Orthodox,1988-07-28,7.0,5.0,0.0
5317,500,2458.0,1004.0,1004.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:54,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10634,2458.0,0.0,84.0,38.0,71.0,28.0,1.0,1.0,0.0,0.0,2:30,Zelim,Imadaev,182.88,170.0,193.04,Orthodox,1995-01-25,8.0,3.0,0.0
5317,500,2458.0,1004.0,1004.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,4:54,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10633,1004.0,1.0,68.0,42.0,61.0,37.0,8.0,1.0,0.0,0.0,2:19,Danny,Roberts,185.42,170.0,187.96,Southpaw,1987-07-14,18.0,8.0,0.0
5316,500,2466.0,2582.0,2582.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10632,2466.0,0.0,124.0,70.0,102.0,53.0,4.0,2.0,0.0,0.0,6:14,Khadis,Ibragimov,190.5,205.0,198.12,Orthodox,1995-05-21,8.0,4.0,0.0
5316,500,2466.0,2582.0,2582.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Zabit vs. Kattar,2019-11-09,10631,2582.0,0.0,183.0,121.0,140.0,81.0,4.0,0.0,0.0,0.0,2:20,Ed,Herman,185.42,205.0,195.58,Orthodox,1980-10-02,27.0,16.0,0.0
